436028,122,2.534048,63.3512,-2763688.164,2.5786368,"111,883777524928"
439635,123,2.538096,63.4524,1195963.132,2.5786368,"111,681506407296"
443232,124,2.542144,63.5536,1051817.664,2.5786368,"111,468442379506"
446839,125,2.546192,63.6548,1380844.256,2.5786368,"111,263591135997"
450448,126,2.55024,63.756,1051209.972,2.5786368,"111,042346456797"
454044,127,2.554288,63.8572,1110151.112,2.5786368,"110,842437641851"
457652,128,2.558336,63.9584,1102845.28,2.5786368,"110,630637314080"
461248,1,2.04424,51.106,5832.704,2.5786368,"110,472110789922"
464856,2,2.048288,51.2072,-1086.156,2.5786368,"110,260689191950"
468464,3,2.052336,51.3084,-3553.592,2.5786368,"110,092952019437"
472060,4,2.056384,51.4096,-4789.624,2.5786368,"109,877469705283"
475669,5,2.060432,51.5108,70.132,2.5786368,"109,694039425661"
479266,6,2.06448,51.612,-5097.564,2.5786368,"109,479851974991"
482873,7,2.068528,51.7132,526.168,2.5786368,"109,278855860863"
486481,8,2.072576,51.8144,-5131.384,2.5786368,"109,114476905927"
490077,9,2.076624,51.9156,-3391.256,2.5786368,"108,851322124558"
493686,10,2.080672,52.0168,5086.884,2.5786368,"108,685211970443"
497294,11,2.08472,52.118,319.332,2.5786368,"108,507801924528"
500890,12,2.088768,52.2192,4021.376,2.5786368,"108,288598150348"
504498,13,2.092816,52.3204,5063.388,2.5786368,"108,105480977735"
508095,14,2.096864,52.4216,3307.24,2.5786368,"107,894512305013"
511702,15,2.100912,52.5228,1669.996,2.5786368,"107,701719227220"
515310,16,2.10496,52.624,-3226.428,2.5786368,"107,486514679454"
518907,17,2.109008,52.7252,-3914.576,2.5786368,"107,254441872429"
522515,18,2.113056,52.8264,5022.804,2.5786368,"107,042493704187"
526113,19,2.117104,52.9276,-2458.18,2.5786368,"106,863621120298"
529720,20,2.121152,53.0288,5727.684,2.5786368,"106,695960235427"
533328,21,2.1252,53.13,-12133.192,2.5786368,"106,513870870467"
536925,22,2.129248,53.2312,-3744.764,2.5786368,"106,339886084510"
540533,23,2.133296,53.3324,3362.064,2.5786368,"106,144017796760"
544131,24,2.137344,53.4336,5378.092,2.5786368,"105,972199151790"
547738,25,2.141392,53.5348,-4641.884,2.5786368,"105,781582530118"
551347,26,2.14544,53.636,-197.936,2.5786368,"105,582477056315"
554943,27,2.149488,53.7372,7636.556,2.5786368,"105,364537928112"
558551,28,2.153536,53.8384,-10452.16,2.5786368,"105,196663542487"
562149,29,2.157584,53.9396,7151.684,2.5786368,"105,020813740597"
565756,30,2.161632,54.0408,7620.892,2.5786368,"104,858156713123"
569365,31,2.16568,54.142,7742.288,2.5786368,"104,648995889381"
572963,32,2.169728,54.2432,14864.78,2.5786368,"104,489888367709"
576563,33,2.173776,54.3444,11611.296,2.5786368,"104,305268358524"
580175,34,2.177824,54.4456,13662.568,2.5786368,"104,088706516345"
583773,35,2.181872,54.5468,3815.252,2.5786368,"103,906311777029"
587381,36,2.18592,54.648,-8437.912,2.5786368,"103,706056847492"
590978,37,2.189968,54.7492,-378.072,2.5786368,"103,530830389193"
594585,38,2.194016,54.8504,-4831.276,2.5786368,"103,343740343621"
598193,39,2.198064,54.9516,-3376.304,2.5786368,"103,188165680389"
601790,40,2.202112,55.0528,-2977.228,2.5786368,"102,963605169451"
605397,41,2.20616,55.154,27052.44,2.5786368,"102,798176549659"
609006,42,2.210208,55.2552,10421.9,2.5786368,"102,595213193264"
612602,43,2.214256,55.3564,-2275.196,2.5786368,"102,454332907567"
616210,44,2.218304,55.4576,2003.568,2.5786368,"102,276497460863"
619806,45,2.222352,55.5588,2436.464,2.5786368,"102,049693959941"
623414,46,2.2264,55.66,10515.528,2.5786368,"101,880933030845"
627022,47,2.230448,55.7612,-8242.112,2.5786368,"101,686705887477"
630619,48,2.234496,55.8624,-2003.212,2.5786368,"101,556456083330"
634226,49,2.238544,55.9636,-8384.868,2.5786368,"101,383326704793"
637835,50,2.242592,56.0648,-10064.476,2.5786368,"101,184641641488"
641431,51,2.24664,56.166,2646.86,2.5786368,"100,996001192890"
645039,52,2.250688,56.2672,9998.26,2.5786368,"100,842396779405"
648635,53,2.254736,56.3684,-17676.468,2.5786368,"100,683787527661"
652243,54,2.258784,56.4696,-13626.612,2.5786368,"100,535212219909"
655852,55,2.262832,56.5708,-954.436,2.5786368,"100,393108616960"
659448,56,2.26688,56.672,-505.876,2.5786368,"100,239026586539"
663056,57,2.270928,56.7732,-1458.176,2.5786368,"100,127975439442"
666653,58,2.274976,56.8744,2317.916,2.5786368,"99,9438582523948"
670260,59,2.279024,56.9756,-7792.484,2.5786368,"99,7488482856050"
673868,60,2.283072,57.0768,-4921.7,2.5786368,"99,5842970195519"
677464,61,2.28712,57.178,2394.456,2.5786368,"99,4207059859284"
681072,62,2.291168,57.2792,7430.076,2.5786368,"99,2781409370718"
684680,63,2.295216,57.3804,1740.84,2.5786368,"99,1030659215860"
688276,64,2.299264,57.4816,-1582.42,2.5786368,"98,9359384922514"
691884,65,2.303312,57.5828,1704.528,2.5786368,"98,7518342239740"
695492,66,2.30736,57.684,-23976.6,2.5786368,"98,5742123223786"
699089,67,2.311408,57.7852,-6690.664,2.5786368,"98,3504876540048"
702697,68,2.315456,57.8864,-4322.552,2.5786368,"98,1658214834559"
706294,69,2.319504,57.9876,-20516.636,2.5786368,"97,9920446695683"
709902,70,2.323552,58.0888,7483.476,2.5786368,"97,8123243087477"
713510,71,2.3276,58.19,-1623.004,2.5786368,"97,6980738896708"
717106,72,2.331648,58.2912,9164.152,2.5786368,"97,5307384837576"
720714,73,2.335696,58.3924,-12233.94,2.5786368,"97,3754191123482"
724311,74,2.339744,58.4936,5158.084,2.5786368,"97,1749698300554"
727918,75,2.343792,58.5948,8814.56,2.5786368,"96,9946089619411"
731524,76,2.34784,58.696,6772.188,2.5786368,"96,8517425639137"
735120,77,2.351888,58.7972,-7039.188,2.5786368,"96,7456978194907"
738727,78,2.355936,58.8984,8618.048,2.5786368,"96,5757014701197"
742336,79,2.359984,58.9996,-869.352,2.5786368,"96,3790829931490"
745932,80,2.364032,59.1008,-559.988,2.5786368,"96,2153850788666"
749540,81,2.36808,59.202,4175.524,2.5786368,"96,0906966225462"
753137,82,2.372128,59.3032,-10315.812,2.5786368,"95,8838486522580"
756744,83,2.376176,59.4044,-8152.756,2.5786368,"95,6910806526601"
760352,84,2.380224,59.5056,-11870.464,2.5786368,"95,5697161909312"
763949,85,2.384272,59.6068,-12565.02,2.5786368,"95,4511814838379"
767557,86,2.38832,59.708,-1064.084,2.5786368,"95,2866881778970"
771165,87,2.392368,59.8092,-4205.072,2.5786368,"95,1116278119622"
774761,88,2.396416,59.9104,8111.104,2.5786368,"94,9744219787904"
778369,89,2.400464,60.0116,-21111.156,2.5786368,"94,7902195324214"
781966,90,2.404512,60.1128,6979.024,2.5786368,"94,6368293901615"
785573,91,2.40856,60.214,-16901.1,2.5786368,"94,5105113498591"
789182,92,2.412608,60.3152,4568.904,2.5786368,"94,3345455631900"
792778,93,2.416656,60.4164,1303183.924,2.5786368,"94,1714515503634"
796386,94,2.420704,60.5176,1454497.452,2.5786368,"94,0383573694837"
799994,95,2.424752,60.6188,-130199.168,2.5786368,"93,9086790774219"
803590,96,2.4288,60.72,418100.284,2.5786368,"93,8118272164903"
807198,97,2.432848,60.8212,1120526.376,2.5786368,"93,6079731380130"
810795,98,2.436896,60.9224,1031041.86,2.5786368,"93,4379045186230"
814403,99,2.440944,61.0236,1658596.88,2.5786368,"93,3078666204096"
818010,100,2.444992,61.1248,955043.336,2.5786368,"93,1692683400815"
821607,101,2.44904,61.226,1332357.056,2.5786368,"93,0724117337927"
825215,102,2.453088,61.3272,-86177.988,2.5786368,"92,9605835613544"
828813,103,2.457136,61.4284,-238507.54,2.5786368,"92,7854911130895"
832420,104,2.461184,61.5296,1471598.268,2.5786368,"92,6394928101887"
836027,105,2.465232,61.6308,-242098.512,2.5786368,"92,5118901000491"
839624,106,2.46928,61.732,-1014367.888,2.5786368,"92,3690137694317"
843232,107,2.473328,61.8332,-679091.36,2.5786368,"92,2071621993015"
846841,108,2.477376,61.9344,-621283.724,2.5786368,"92,0456676137517"
850437,109,2.481424,62.0356,-637119.672,2.5786368,"91,9059897214045"
854045,110,2.485472,62.1368,-989693.172,2.5786368,"91,7503014087445"
857641,111,2.48952,62.238,-306937.86,2.5786368,"91,5803903138506"
861249,112,2.493568,62.3392,-389753.072,2.5786368,"91,4234676292647"
864857,113,2.497616,62.4404,-2592281.64,2.5786368,"91,2449256150949"
868453,114,2.501664,62.5416,-2132261.288,2.5786368,"91,1301514831559"
872060,115,2.505712,62.6428,-762015.508,2.5786368,"91,0103963668129"
875668,116,2.50976,62.744,-1879074.444,2.5786368,"90,8539840207074"
879265,117,2.513808,62.8452,-2210380.504,2.5786368,"90,6902982726111"
882873,118,2.517856,62.9464,-3354756.744,2.5786368,"90,5416297754200"
886471,119,2.521904,63.0476,-2610037.14,2.5786368,"90,4286501488728"
890077,120,2.525952,63.1488,-1323343.492,2.5786368,"90,2837821032432"
893685,121,2.53,63.25,-1547235.808,2.5786368,"90,1492165381282"
897281,122,2.534048,63.3512,-2896603.256,2.5786368,"90,0243947402073"
900889,123,2.538096,63.4524,1207659.512,2.5786368,"89,8955553210430"
904497,124,2.542144,63.5536,1058522.212,2.5786368,"89,7930769877265"
908093,125,2.546192,63.6548,1401450.248,2.5786368,"89,6523336583893"
911701,126,2.55024,63.756,1050061.516,2.5786368,"89,4845711750555"
915309,127,2.554288,63.8572,1123984.56,2.5786368,"89,3241646698440"
918905,128,2.558336,63.9584,1111848.164,2.5786368,"89,1994845535544"
922513,113,2.497616,62.4404,-2629065.696,2.5786368,"89,0867837960891"
926110,114,2.501664,62.5416,-2171169.24,2.5786368,"88,9647729542685"
929717,115,2.505712,62.6428,-784874.624,2.5786368,"88,8058021325047"
933325,116,2.50976,62.744,-1924853.196,2.5786368,"88,6651481760246"
936921,117,2.513808,62.8452,-2263241.164,2.5786368,"88,4902065736042"
940529,118,2.517856,62.9464,-3422075.988,2.5786368,"88,3512419496516"
944137,119,2.521904,63.0476,-2657297.564,2.5786368,"88,1976201477042"
947733,120,2.525952,63.1488,-1345046.32,2.5786368,"88,0477024642161"
951342,121,2.53,63.25,-1579353.06,2.5786368,"87,9337302396255"
954938,122,2.534048,63.3512,-2957498.836,2.5786368,"87,7904869630395"
958546,123,2.538096,63.4524,1212959.284,2.5786368,"87,6662184016127"
962154,124,2.542144,63.5536,1061405.1,2.5786368,"87,5272847675362"
965759,125,2.546192,63.6548,1410654.628,2.5786368,"87,4037738390787"
969362,126,2.55024,63.756,1049435.312,2.5786368,"87,2576535638380"
972965,127,2.554288,63.8572,1130286.828,2.5786368,"87,1548626779105"
976568,128,2.558336,63.9584,1115570.144,2.5786368,"87,0263996643456"
980171,1,2.04424,51.106,5677.488,2.5786368,"86,9322630154935"
983774,2,2.048288,51.2072,-1147.388,2.5786368,"86,7724512329336"
987377,3,2.052336,51.3084,-3690.296,2.5786368,"86,6449628274041"
990980,4,2.056384,51.4096,-4842.668,2.5786368,"86,4867963187321"
994583,5,2.060432,51.5108,-17.444,2.5786368,"86,3169502357645"
998185,6,2.06448,51.612,-5201.516,2.5786368,"86,1894520833175"
1001788,7,2.068528,51.7132,493.416,2.5786368,"86,0512423861126"
1005391,8,2.072576,51.8144,-5264.884,2.5786368,"85,9823487549876"
1008994,9,2.076624,51.9156,-3481.68,2.5786368,"85,8507697541861"
1012597,10,2.080672,52.0168,4976.88,2.5786368,"85,6735039566344"
1016201,11,2.08472,52.118,154.504,2.5786368,"85,5735214125002"
1019804,12,2.088768,52.2192,4001.084,2.5786368,"85,4728778605803"
1023408,13,2.092816,52.3204,4969.76,2.5786368,"85,3565149219035"
1027011,14,2.096864,52.4216,3237.82,2.5786368,"85,2274880083420"
1030614,15,2.100912,52.5228,1592.032,2.5786368,"85,0877672898664"
1037850,16,2.10496,52.624,-3228.208,2.5786368,"84,8643983089590"
1041459,17,2.109008,52.7252,-3957.296,2.5786368,"84,6994228383033"
1045065,18,2.113056,52.8264,4888.948,2.5786368,"84,5758326561940"
1048661,19,2.117104,52.9276,-2542.196,2.5786368,"84,4488200607651"
1052266,20,2.121152,53.0288,5624.088,2.5786368,"84,3868551607571"
1055873,21,2.1252,53.13,-12119.664,2.5786368,"84,2831320973540"
1059479,22,2.129248,53.2312,-3786.06,2.5786368,"84,1617326121167"
1063085,23,2.133296,53.3324,3258.824,2.5786368,"83,9996277014794"
1066680,24,2.137344,53.4336,5270.936,2.5786368,"83,8691170353800"
1070286,25,2.141392,53.5348,-4732.664,2.5786368,"83,7595964703834"
1073893,26,2.14544,53.636,-304.38,2.5786368,"83,6413393839424"
1077499,27,2.149488,53.7372,7502.7,2.5786368,"83,5703989725440"
1081094,28,2.153536,53.8384,-10534.04,2.5786368,"83,4860441269988"
1084700,29,2.157584,53.9396,7039.9,2.5786368,"83,3286778072890"
1088307,30,2.161632,54.0408,7642.252,2.5786368,"83,2325701945180"
1091913,31,2.16568,54.142,7670.732,2.5786368,"83,1007738777015"
1095509,32,2.169728,54.2432,14786.816,2.5786368,"82,9695279039156"
1099120,33,2.173776,54.3444,11504.14,2.5786368,"82,8151625030521"
1102715,34,2.177824,54.4456,13375.632,2.5786368,"82,6965036171703"
1106320,35,2.181872,54.5468,3687.804,2.5786368,"82,5358574932504"
1109927,36,2.18592,54.648,-8440.76,2.5786368,"82,4014365590288"
1113523,37,2.189968,54.7492,-441.084,2.5786368,"82,3045824754470"
1117130,38,2.194016,54.8504,-4819.528,2.5786368,"82,1147137314838"
1120737,39,2.198064,54.9516,-3474.56,2.5786368,"82,0051197049164"
1124333,40,2.202112,55.0528,-2952.308,2.5786368,"81,9560864318176"
1127939,41,2.20616,55.154,27023.248,2.5786368,"81,8650634799162"
1131545,42,2.210208,55.2552,10463.552,2.5786368,"81,7503115449270"
1135151,43,2.214256,55.3564,-2272.704,2.5786368,"81,6138294567456"
1138757,44,2.218304,55.4576,2008.908,2.5786368,"81,4636160519933"
1142352,45,2.222352,55.5588,2339.276,2.5786368,"81,3659532970848"
1145959,46,2.2264,55.66,10303.708,2.5786368,"81,2472473200321"
1153203,47,2.230448,55.7612,-8280.204,2.5786368,"81,0098648377060"
1156809,48,2.234496,55.8624,-2057.68,2.5786368,"80,9329792323660"
1160415,49,2.238544,55.9636,-8252.08,2.5786368,"80,7913554619219"
1164022,50,2.242592,56.0648,-10159.172,2.5786368,"80,7079671084481"
1167617,51,2.24664,56.166,2592.392,2.5786368,"80,5681412478439"
1171223,52,2.250688,56.2672,9761.876,2.5786368,"80,4192955865968"
1174829,53,2.254736,56.3684,-17650.124,2.5786368,"80,2747073308718"
1178435,54,2.258784,56.4696,-13562.176,2.5786368,"80,1713753882030"
1182040,55,2.262832,56.5708,-1125.316,2.5786368,"80,0843236166954"
1185688,56,2.26688,56.672,-525.1,2.5786368,"79,9644562829570"
1189294,57,2.270928,56.7732,-1374.516,2.5786368,"79,8618896574436"
1192900,58,2.274976,56.8744,2245.648,2.5786368,"79,7545750243135"
1196507,59,2.279024,56.9756,-7873.296,2.5786368,"79,5974866575562"
1200102,60,2.283072,57.0768,-4891.44,2.5786368,"79,4949434433560"
1203708,61,2.28712,57.178,2389.116,2.5786368,"79,4143777508093"
1207315,62,2.291168,57.2792,7506.972,2.5786368,"79,3220353836056"
1210921,63,2.295216,57.3804,1788.188,2.5786368,"79,1709642869595"
1214516,64,2.299264,57.4816,-1575.656,2.5786368,"79,1294064382854"
1218122,65,2.303312,57.5828,1791.392,2.5786368,"79,0138249934038"
1221729,66,2.30736,57.684,-23881.192,2.5786368,"78,9114630289582"
1225335,67,2.311408,57.7852,-6602.732,2.5786368,"78,7673679694771"
1228930,68,2.315456,57.8864,-4063.384,2.5786368,"78,6767791287207"
1232536,69,2.319504,57.9876,-20414.464,2.5786368,"78,5341656150056"
1236142,70,2.323552,58.0888,7437.552,2.5786368,"78,4317917426747"
1239747,71,2.3276,58.19,-1502.32,2.5786368,"78,3316803721962"
1243354,72,2.331648,58.2912,9170.204,2.5786368,"78,2547589549181"
1246948,73,2.335696,58.3924,-12101.508,2.5786368,"78,1553827392980"
1250554,74,2.339744,58.4936,5226.08,2.5786368,"78,0459567725520"
1254161,75,2.343792,58.5948,8865.468,2.5786368,"77,8907419465453"
1257767,76,2.34784,58.696,6854.424,2.5786368,"77,8097845445801"
1261362,77,2.351888,58.7972,-7012.132,2.5786368,"77,7363180453605"
1264969,78,2.355936,58.8984,8724.492,2.5786368,"77,6088011943275"
1268575,79,2.359984,58.9996,-798.152,2.5786368,"77,4695387091787"
1272181,80,2.364032,59.1008,-426.488,2.5786368,"77,3185061812485"
1275777,81,2.36808,59.202,4172.32,2.5786368,"77,2529347548584"
1279382,82,2.372128,59.3032,-10275.228,2.5786368,"77,1393818404745"
1282989,83,2.376176,59.4044,-8090.1,2.5786368,"77,0460097901697"
1286595,84,2.380224,59.5056,-11780.04,2.5786368,"76,9388871153490"
1290191,85,2.384272,59.6068,-12429.74,2.5786368,"76,8282193273900"
1293797,86,2.38832,59.708,-935.568,2.5786368,"76,7215457372069"
1297403,87,2.392368,59.8092,-4125.684,2.5786368,"76,6030956350557"
1301009,88,2.396416,59.9104,8138.516,2.5786368,"76,4968681159409"
1304616,89,2.400464,60.0116,-21094.068,2.5786368,"76,4058395689141"
1308210,90,2.404512,60.1128,6975.82,2.5786368,"76,2713263793356"
1311817,91,2.40856,60.214,-16780.416,2.5786368,"76,1667379694934"
1315423,92,2.412608,60.3152,4660.04,2.5786368,"76,0743912235397"
1319029,93,2.416656,60.4164,1308953.616,2.5786368,"75,9862626106239"
1322624,94,2.420704,60.5176,1459155.356,2.5786368,"75,9055977428351"
1326231,95,2.424752,60.6188,-135469.036,2.5786368,"75,8298797650479"
1329837,96,2.4288,60.72,418938.664,2.5786368,"75,7523997161824"
1333443,97,2.432848,60.8212,1123702.252,2.5786368,"75,6001343258632"
1337038,98,2.436896,60.9224,1037023.728,2.5786368,"75,5163266072693"
1340644,99,2.440944,61.0236,1672560.268,2.5786368,"75,4504873172950"
1344250,100,2.444992,61.1248,958681.656,2.5786368,"75,3578601290953"
1347857,101,2.44904,61.226,1342107.54,2.5786368,"75,2234222045317"
1351453,102,2.453088,61.3272,-115369.988,2.5786368,"75,0674361092191"
1355058,103,2.457136,61.4284,-272729.82,2.5786368,"74,9814615356110"
1358664,104,2.461184,61.5296,1487956.824,2.5786368,"74,9336737804733"
1362271,105,2.465232,61.6308,-255242.032,2.5786368,"74,8030721907522"
1365866,106,2.46928,61.732,-1055949.044,2.5786368,"74,6839382865162"
1369472,107,2.473328,61.8332,-709145.948,2.5786368,"74,6177712828759"
1373078,108,2.477376,61.9344,-646135.372,2.5786368,"74,5448097564229"
1376685,109,2.481424,62.0356,-661332.656,2.5786368,"74,3890313631390"
1380281,110,2.485472,62.1368,-1024093.452,2.5786368,"74,3236932095377"
1383886,111,2.48952,62.238,-317119.816,2.5786368,"74,2343641933288"
1387492,112,2.493568,62.3392,-396954.952,2.5786368,"74,1142159666800"
1391098,1,2.04424,51.106,5554.312,2.5786368,"74,0002692158531"
1394704,2,2.048288,51.2072,-1190.108,2.5786368,"73,9215231526335"
